#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	gammaShape
26000	-6760.977384869179	-6259.342365005354	-501.6350198638258	-6259.342365005354	410.4872744316017	0.23861553900142185	0.2640948610593717	0.22230852220375033	0.2749810777354562	0.4088038986320432	1.101932106963028	0.1372468679633144	0.09731546612138221	0.10165095980367096	-458.5900768693471	16657.089400196706	2327.777978538555	418.3718009174086	241.9567439430254	13	3	1	45	0.3620805798339491
27000	-6758.544655044857	-6265.913325579398	-492.6313294654595	-6265.913325579398	362.71845245225745	0.23861553900142185	0.2640948610593717	0.22230852220375033	0.2749810777354562	0.4055650842472788	1.101932106963028	0.11645748883599134	0.09731546612138221	0.10165095980367096	-449.60957440644944	9772.486267962355	2028.3534470523227	1388.6626334671644	212.3694544738081	10	3	5	44	0.3620805798339491
28000	-6737.618759045084	-6240.063421492589	-497.5553375524943	-6240.063421492589	398.49338523218273	0.23861553900142185	0.2770834816445061	0.2093199016186159	0.2749810777354562	0.24975438843080833	1.101932106963028	0.11645748883599134	0.09731546612138221	0.10165095980367096	-455.37646891304763	9959.859128550988	3889.927622950108	523.7931500624622	229.94888672110508	11	3	6	42	0.3620805798339491
29000	-6716.48244120111	-6212.856052644362	-503.62638855674834	-6212.856052644362	414.5646609317713	0.23861553900142185	0.2770834816445061	0.2093199016186159	0.2749810777354562	0.21149505171415053	0.802916873855496	0.11645748883599134	0.09731546612138221	0.10165095980367096	-460.93769110665335	11461.462213021558	7217.153687075095	441.95354073399193	234.93014374589055	1	12	17	32	0.3620805798339491
30000	-6686.336128723498	-6211.83962800566	-474.4965007178384	-6211.83962800566	301.8713237159027	0.2520378969580638	0.2911555191047524	0.1825757231293953	0.27423086080778847	0.10469712871785261	0.9371856988384406	0.1384291953045193	0.10404736713296502	0.16998306090364654	-436.95976660128275	6869.402196371791	530.0903941707251	156.57300700106526	22.515101599217825	12	15	33	2	0.3881114643893227
31000	-6684.548187872988	-6196.808632427996	-487.7395554449925	-6196.808632427996	355.7381914701534	0.23681058209837172	0.2770834816445061	0.2093199016186159	0.2767860346385063	0.14203801256124962	0.802916873855496	0.0878976241913416	0.09731546612138221	0.09693801157048057	-446.22470769293545	4906.601559782086	8539.266493291469	436.92880485911076	236.77752869360447	4	8	18	32	0.318182651573872
32000	-6677.546811837851	-6191.277341917173	-486.269469920679	-6191.277341917173	355.2056859604794	0.24215977969938574	0.2911555191047524	0.1825757231293953	0.2841089780664665	0.10469712871785261	0.6867127492802306	0.1031190371151719	0.08464671741545134	0.10962082419238632	-449.36696752767307	7041.34341112716	395.30491808832437	216.1984122209521	91.83685016739032	13	16	30	3	0.37563109955759466
33000	-6683.027820319243	-6200.593000782495	-482.4348195367472	-6200.593000782495	394.4969956281968	0.23681058209837172	0.2749968288719349	0.2093199016186159	0.2788726874110775	0.0722724556736357	0.802916873855496	0.12223402914566009	0.09731546612138221	0.09693801157048057	-440.43520856010696	6141.047789920835	10034.012687146329	157.99428315677508	291.9158552462317	4	8	13	37	0.37829609230713057
34000	-6691.471255938961	-6195.872315650185	-495.5989402887765	-6195.872315650185	429.5247971149732	0.23681058209837172	0.2749968288719349	0.2093199016186159	0.2788726874110775	0.10614460278127832	0.802916873855496	0.08469627387630263	0.09731546612138221	0.09843535221886675	-456.97182251810995	6277.466929666328	326.2890388383078	576.4122417952649	209.2653511385966	12	9	1	40	0.37829609230713057
35000	-6692.421325606208	-6194.122611193623	-498.29871441258445	-6194.122611193623	500.380837340657	0.2363356852565697	0.2749968288719349	0.20979479846041793	0.2788726874110775	0.10614460278127832	0.802916873855496	0.08469627387630263	0.07171509220711356	0.09843535221886675	-458.73932225062936	8413.40232013999	440.63686371615876	758.6515155969885	357.672887185042	11	18	4	29	0.37829609230713057
36000	-6696.796891477043	-6201.164357150067	-495.6325343269754	-6201.164357150067	479.8675303920396	0.2363356852565697	0.2749968288719349	0.20979479846041793	0.2788726874110775	0.10817281883568555	0.802916873855496	0.09305654942557622	0.07171509220711356	0.09808756990496745	-455.45525708258873	10773.448994336333	2447.9417394593906	438.56294124538374	302.93527060941244	11	2	12	37	0.37829609230713057
37000	-6681.27711805627	-6191.522223820346	-489.75489423592416	-6191.522223820346	407.7740368197086	0.2289769123929297	0.2823556017355749	0.20979479846041793	0.2788726874110775	0.09128086242902207	0.802916873855496	0.09305654942557622	0.05629885915756275	0.09808756990496745	-447.2130568557903	11529.487873786931	15443.407174288812	201.99895931569574	259.5007807286526	11	1	20	30	0.3948785350788459
38000	-6687.028105444606	-6190.588862755237	-496.4392426893687	-6190.588862755237	447.8287791192418	0.2289769123929297	0.2823556017355749	0.20979479846041793	0.2788726874110775	0.09128086242902207	0.802916873855496	0.09305654942557622	0.05629885915756275	0.06445475286088494	-455.2535741316875	11742.899998190669	9600.503484099134	323.81448216422547	258.6632145137688	9	1	15	37	0.3948785350788459
39000	-6701.079210860189	-6204.463223800268	-496.6159870599212	-6204.463223800268	490.7248138356081	0.2289769123929297	0.2823556017355749	0.20979479846041793	0.2788726874110775	0.13517767864266875	0.802916873855496	0.0816361768483184	0.05629885915756275	0.06445475286088494	-455.0021363061272	10480.794687522055	8531.684562386874	810.158800829083	280.1387776125652	8	2	11	41	0.3948785350788459
40000	-6662.291210973341	-6177.330120855568	-484.96109011777344	-6177.330120855568	450.10387861313916	0.2340428839564815	0.3085080573788214	0.19974829588028217	0.25770076278441484	0.0796072258836093	0.6867127492802306	0.09615845821698565	0.07621207529871074	0.09684473780086687	-446.5133577851178	7822.631254482509	300.0800832690894	131.89768319381758	422.5903889057604	13	26	19	4	0.37563109955759466
41000	-6694.103256232548	-6192.401268094969	-501.7019881375788	-6192.401268094969	476.74944386960186	0.2112999268703089	0.291965670792319	0.217593172851308	0.2791412294860641	0.10512971643740265	0.802916873855496	0.0816361768483184	0.05629885915756275	0.06445475286088494	-460.6285528041184	6644.763069782935	9691.100165543665	707.9618666739282	263.19582840954297	9	3	15	35	0.3666396073963989
42000	-6680.930829895822	-6181.250316425985	-499.6805134698368	-6181.250316425985	419.91627071908783	0.2112999268703089	0.30094255115921115	0.217593172851308	0.270164349119172	0.10512971643740265	0.7921879667059305	0.0816361768483184	0.06048877585900695	0.06445475286088494	-459.08944019884916	8100.3473479974655	5927.071547364738	949.3513089536511	261.89881573468665	8	2	18	34	0.3666396073963989
43000	-6677.954444438527	-6182.764236001351	-495.1902084371768	-6182.764236001351	479.67445500242445	0.2112999268703089	0.30094255115921115	0.217593172851308	0.270164349119172	0.10512971643740265	0.7921879667059305	0.0816361768483184	0.06048877585900695	0.06445475286088494	-453.49605139178027	5010.750395734736	12753.824534623882	599.3815854950427	199.4541426394247	2	7	21	32	0.3666396073963989
44000	-6683.6466821067925	-6180.851534280326	-502.7951478264666	-6180.851534280326	411.0531599367315	0.2112999268703089	0.30094255115921115	0.2416515452664062	0.24610597670407378	0.10512971643740265	0.7921879667059305	0.0816361768483184	0.05728052829921623	0.06445475286088494	-461.68519031005184	5793.248830441454	8584.491895878029	1195.7196557981622	223.48518970741918	1	9	17	35	0.3666396073963989
45000	-6678.832534705157	-6175.82493550238	-503.0075992027768	-6175.82493550238	485.6494770760557	0.2112999268703089	0.30094255115921115	0.2416515452664062	0.24610597670407378	0.10512971643740265	0.7921879667059305	0.07787551425452933	0.05728052829921623	0.06445475286088494	-462.3252320809829	9355.71450303951	7737.901322805243	686.6857856970759	143.95370581317218	5	3	26	28	0.3666396073963989
46000	-6662.558885606503	-6172.664060889177	-489.89482471732634	-6172.664060889177	368.07341783173626	0.2112999268703089	0.3047333667480222	0.23786072967759514	0.24610597670407378	0.10512971643740265	0.7921879667059305	0.13707906622322816	0.05728052829921623	0.06445475286088494	-449.0558642121975	3325.9383227524786	8127.8068408604295	741.4870069130618	108.62250152959432	2	10	19	31	0.3666396073963989
47000	-6656.824286236026	-6193.011186299841	-463.813099936185	-6193.011186299841	335.0361595746541	0.23960655349704096	0.28398135879305403	0.2187113249254901	0.25770076278441484	0.07590172907775174	0.5929460068960236	0.09615845821698565	0.07621207529871074	0.07800212362844079	-423.867410582366	8417.761413536358	644.9972963198727	43.799242396016346	248.7082211624245	11	25	21	5	0.32033751731909216
48000	-6659.034517030291	-6186.432009929569	-472.60250710072154	-6186.432009929569	396.5067361954261	0.2326332789400295	0.28398135879305403	0.22568459948250158	0.25770076278441484	0.07590172907775174	0.5929460068960236	0.09615845821698565	0.07621207529871074	0.07800212362844079	-435.22440357918293	5251.735439064436	445.35097726410635	72.38227569585767	276.47073189411014	13	25	18	6	0.32033751731909216
49000	-6660.419484262689	-6172.648385944176	-487.771098318513	-6172.648385944176	434.13316869521196	0.2326332789400295	0.28398135879305403	0.22568459948250158	0.25770076278441484	0.10319558453313603	0.5929460068960236	0.09615845821698565	0.07621207529871074	0.07606377802834817	-448.5076853889076	13035.115926095117	308.3121655765797	90.15616347301332	333.1895603325704	12	26	16	8	0.32033751731909216
50000	-6663.553510509775	-6177.204037309621	-486.349473200155	-6177.204037309621	381.9268472468638	0.20799243476950527	0.31145302412717657	0.24116822177839878	0.2393863193249194	0.10512971643740265	0.5834163930172453	0.13707906622322816	0.05728052829921623	0.06445475286088494	-444.54075374653013	19389.408714060348	9428.994675847403	336.3605121447948	185.43846814204252	1	7	33	21	0.3616722150490074
51000	-6668.323409348311	-6168.34023825575	-499.98317109256124	-6168.34023825575	409.31026721794996	0.21894528572617386	0.29521611412075854	0.23634265419982894	0.24949594595323868	0.10512971643740265	0.5812679632706083	0.13707906622322816	0.05728052829921623	0.06445475286088494	-457.3284308000821	11770.286788963447	16028.60094063221	554.6818647387666	274.024515014098	3	5	38	16	0.3616722150490074
52000	-6666.496380728156	-6182.450737876441	-484.04564285171426	-6182.450737876441	368.81990205249963	0.21252286985686245	0.2821787721748798	0.24759759518384283	0.25770076278441484	0.10319558453313603	0.5929460068960236	0.09615845821698565	0.07621207529871074	0.0888256897426482	-445.5846040425155	6873.828087612217	465.8293658238586	143.24283120083643	440.2030736427301	11	27	18	6	0.3368562860008106
53000	-6677.402055380947	-6185.403274642233	-491.9987807387145	-6185.403274642233	441.66646666885435	0.21252286985686245	0.29082540196319334	0.24759759518384283	0.24905413299610132	0.10319558453313603	0.5929460068960236	0.09615845821698565	0.07621207529871074	0.0888256897426482	-452.73589111527633	13182.397585603672	415.5283569989852	89.7340784171605	294.54387172526936	11	30	16	5	0.3368562860008106
54000	-6653.9603477601595	-6165.939558225676	-488.02078953448336	-6165.939558225676	390.86911788491335	0.19098372585879517	0.3178975908714337	0.2643042140672076	0.22681446920256348	0.12440244477047029	0.7794515241936562	0.137617658806422	0.06538365503974938	0.07967663571417305	-447.9873386277145	11094.172037492564	1725.8564838016252	525.9364775041672	223.69368405441233	7	5	12	38	0.3616722150490074
55000	-6672.362758011027	-6168.510527454544	-503.8522305564826	-6168.510527454544	437.89311538383566	0.19098372585879517	0.3178975908714337	0.2643042140672076	0.22681446920256348	0.12440244477047029	0.7794515241936562	0.137617658806422	0.04416991222493152	0.07967663571417305	-462.60645567597885	16204.280068527241	1050.4139823265539	1100.0557589612035	397.6706969916542	8	13	2	39	0.3616722150490074
56000	-6655.382676517999	-6173.184013669219	-482.19866284878066	-6173.184013669219	397.2431447428561	0.21252286985686245	0.29082540196319334	0.24759759518384283	0.24905413299610132	0.10319558453313603	0.5883939870385531	0.08491699775364595	0.04830751507786314	0.07515105911899639	-445.6301579378027	8833.499155005286	477.2226719177684	126.19681682263021	194.04027317423726	9	20	25	8	0.36041718867461325
57000	-6644.776314780711	-6153.670296164579	-491.1060186161324	-6153.670296164579	366.34674854697226	0.19098372585879517	0.3178975908714337	0.2643042140672076	0.22681446920256348	0.12440244477047029	0.7794515241936562	0.137617658806422	0.04416991222493152	0.07967663571417305	-449.4663292272662	4114.908129855371	9479.324211354442	927.6759602142596	193.11906634886626	6	4	18	34	0.3313003572804546
58000	-6661.052377680741	-6164.997474519953	-496.054903160788	-6164.997474519953	385.4153176493696	0.19098372585879517	0.3070332103870468	0.2643042140672076	0.2376788496869504	0.12440244477047029	0.7794515241936562	0.137617658806422	0.04416991222493152	0.08366945130186147	-458.22216241058686	5941.647562609123	1300.6145297032629	357.0148555209699	167.4177918131958	14	7	7	34	0.3313003572804546
59000	-6653.178705128409	-6163.483587459087	-489.69511766932214	-6163.483587459087	402.6165455143314	0.19098372585879517	0.30288461002583716	0.2643042140672076	0.24182745004816003	0.13338313981155678	0.8148122156263583	0.137617658806422	0.04416991222493152	0.08366945130186147	-449.3982648326992	21633.322430837266	1411.0864377515968	223.89911833444222	199.73468728024218	9	8	17	28	0.3313003572804546
60000	-6643.202489805125	-6182.42693244962	-460.77555735550493	-6182.42693244962	441.43928667269006	0.21252286985686245	0.2897386493467266	0.24868434780030954	0.24905413299610132	0.10319558453313603	0.5883939870385531	0.10076244645961303	0.041153473043341646	0.0798410080185458	-421.1170738205091	10290.092921027004	1034.1361864664545	59.48508878505871	261.7450953833433	10	18	29	5	0.3526582204339998
61000	-6677.878855194144	-6192.265040718769	-485.61381447537485	-6192.265040718769	621.2242942729246	0.21252286985686245	0.2897386493467266	0.24868434780030954	0.24905413299610132	0.07826023617322962	0.5883939870385531	0.10076244645961303	0.041153473043341646	0.0798410080185458	-444.5484293673064	20759.655655575552	1327.6634749820546	103.99254691068455	403.0712583477391	8	21	27	6	0.3526582204339998
62000	-6648.388572621651	-6172.907991268168	-475.48058135348293	-6172.907991268168	341.4060549501461	0.17749839004616175	0.31636994583847056	0.2643042140672076	0.24182745004816003	0.09828517308158778	0.8148122156263583	0.137617658806422	0.04416991222493152	0.08366945130186147	-437.01534469485756	9345.40696637233	457.34561774186085	492.1638488608485	231.63307397779852	10	5	8	39	0.3313003572804546
63000	-6656.804906433245	-6174.535178596422	-482.2697278368229	-6174.535178596422	454.0890193055955	0.21252286985686245	0.2897386493467266	0.24868434780030954	0.24905413299610132	0.07826023617322962	0.5883939870385531	0.12369448624248205	0.04757256330726701	0.0798410080185458	-444.8061916979896	9969.753901050015	308.1543942058604	91.05702663201697	256.3148056510194	11	20	19	12	0.3526582204339998
64000	-6667.634585691102	-6177.958549150432	-489.67603654067	-6177.958549150432	472.4433461988353	0.21252286985686245	0.3089752316772073	0.24868434780030954	0.2298175506656206	0.07826023617322962	0.5883939870385531	0.09502660198999666	0.04757256330726701	0.0798410080185458	-450.7694283259565	13451.351976560609	1456.251139971171	80.54938251478562	213.02665165890306	11	21	18	12	0.3526582204339998
65000	-6668.5556227363695	-6179.219478641655	-489.33614409471454	-6179.219478641655	352.2211684706193	0.17749839004616175	0.300473476043879	0.2643042140672076	0.2577239198427516	0.12758563821041258	0.8148122156263583	0.12546490361410687	0.04416991222493152	0.0749551541719409	-450.206161816834	8347.685498599823	855.3659040362742	805.0382076143744	200.9440159396319	12	1	6	43	0.3497558092529361
66000	-6669.529016926463	-6169.887144026735	-499.64187289972784	-6169.887144026735	447.2461457460284	0.18763317816115835	0.2903386879288824	0.2643042140672076	0.2577239198427516	0.12758563821041258	0.8148122156263583	0.12546490361410687	0.04416991222493152	0.0749551541719409	-459.92299193814733	13961.160042837695	1875.6349155012479	209.29782957167535	244.78861735912028	9	11	1	41	0.3497558092529361
67000	-6677.253046631332	-6178.656181038281	-498.59686559305135	-6178.656181038281	412.29990338279106	0.18763317816115835	0.3121507288720292	0.2643042140672076	0.23591187889960477	0.12758563821041258	0.8148122156263583	0.15890200092584147	0.04416991222493152	0.0749551541719409	-459.0163946014463	15879.160214307767	1187.219599074762	150.1134378411492	207.20746239748166	9	10	6	37	0.3497558092529361
68000	-6665.543373449964	-6184.957975642108	-480.58539780785594	-6184.957975642108	431.91599306829744	0.21737130997744217	0.3041267915566276	0.24868434780030954	0.2298175506656206	0.07826023617322962	0.575332276983679	0.10636525937938483	0.04757256330726701	0.08617027856878917	-442.84076642133647	11271.565846632546	515.2320839200065	79.1608091747588	213.54059099646398	11	22	21	8	0.3526582204339998
69000	-6670.668982333092	-6178.416040567704	-492.25294176538756	-6178.416040567704	449.1740232852517	0.21737130997744217	0.3041267915566276	0.24868434780030954	0.2298175506656206	0.07826023617322962	0.575332276983679	0.10636525937938483	0.04757256330726701	0.08617027856878917	-455.9913480434252	5689.611746558117	339.6846661399473	144.8234470552045	305.2396618355442	13	28	16	5	0.3526582204339998
70000	-6660.804241902485	-6162.935664754606	-497.8685771478791	-6162.935664754606	426.2802670358154	0.18763317816115835	0.3121507288720292	0.2643042140672076	0.23591187889960477	0.12758563821041258	0.8148122156263583	0.12621623601041668	0.04416991222493152	0.08875470851190459	-457.07717335590763	9302.455961458129	6007.724490912846	181.19160424667513	250.3489115924943	10	9	19	24	0.4045637092358424
71000	-6670.080014448584	-6183.707033986511	-486.372980462073	-6183.707033986511	460.40765055769964	0.21737130997744217	0.3041267915566276	0.24868434780030954	0.2298175506656206	0.08366403083051126	0.575332276983679	0.10636525937938483	0.04757256330726701	0.08173873257884205	-448.44937519521335	8242.158067783497	403.1345591142378	145.40428715986624	424.0376185159454	12	23	21	6	0.3526582204339998
72000	-6662.731744268397	-6176.758502083508	-485.9732421848892	-6176.758502083508	452.59303630009174	0.21737130997744217	0.3041267915566276	0.24868434780030954	0.2298175506656206	0.08366403083051126	0.6039476256389285	0.10636525937938483	0.04757256330726701	0.08173873257884205	-446.74459367019443	11776.877726783714	295.9646130726184	140.64795489043928	522.0217091757434	12	25	19	6	0.3526582204339998
73000	-6663.925626394953	-6175.056163686115	-488.8694627088382	-6175.056163686115	494.3735416164188	0.21737130997744217	0.3041267915566276	0.24868434780030954	0.2298175506656206	0.08366403083051126	0.6039476256389285	0.10636525937938483	0.04757256330726701	0.08173873257884205	-451.2776681882878	7412.182689976592	421.13956283536567	274.5987822761049	486.1607969989173	11	11	29	11	0.3526582204339998
74000	-6648.799299939434	-6167.126446986833	-481.67285295260115	-6167.126446986833	387.835499928435	0.18763317816115835	0.3121507288720292	0.2643042140672076	0.23591187889960477	0.12758563821041258	0.8148122156263583	0.11804831205912002	0.06479828066004069	0.08307269097275802	-440.172361934537	6181.0047628431785	10079.729585097974	361.42641195525727	177.34402177317503	5	7	24	26	0.3852887065694728
75000	-6658.439935949709	-6176.288664679404	-482.15127127030553	-6176.288664679404	381.4171807285655	0.21929063148858005	0.3041267915566276	0.24676502628917166	0.2298175506656206	0.08366403083051126	0.6039476256389285	0.10636525937938483	0.053466491855407264	0.0953164782581924	-443.0533295166789	6820.969375445887	554.4171621341166	134.04529579906284	537.7781824596423	13	10	34	5	0.3526582204339998
76000	-6673.803529739152	-6183.055017075868	-490.7485126632836	-6183.055017075868	464.07782330086457	0.21929063148858005	0.3041267915566276	0.24676502628917166	0.2298175506656206	0.08366403083051126	0.6039476256389285	0.10636525937938483	0.05484499462673863	0.0703780278360767	-451.92226942960747	7920.583483693056	1689.9797421848898	203.29881968699684	440.33707824742976	13	6	38	5	0.3526582204339998
77000	-6677.024843012369	-6187.579194735339	-489.44564827703033	-6187.579194735339	389.72423754705255	0.21929063148858005	0.311608321146047	0.24676502628917166	0.22233602107620123	0.08366403083051126	0.6039476256389285	0.10636525937938483	0.05484499462673863	0.09593180876391348	-451.70497258894704	7766.051151770868	1240.929409351462	173.9031386545455	229.8551632218243	13	5	39	5	0.3526582204339998
78000	-6667.847623438406	-6174.803137696691	-493.0444857417149	-6174.803137696691	378.9159127787658	0.21929063148858005	0.311608321146047	0.24676502628917166	0.22233602107620123	0.08366403083051126	0.6064582492499093	0.10636525937938483	0.036177087139815274	0.09593180876391348	-454.960486707844	7305.7258693710255	1368.8652767241315	226.10091089515478	399.5507857253122	14	2	41	5	0.3526582204339998
79000	-6673.330283082802	-6183.063709342501	-490.26657374030117	-6183.063709342501	504.0879506331515	0.21929063148858005	0.311608321146047	0.23654643835215997	0.23255460901321293	0.08366403083051126	0.6064582492499093	0.10636525937938483	0.04391396571820689	0.09593180876391348	-455.00056321288656	4278.516197737972	230.81290662132452	212.5121499103004	224.0636909320805	16	8	37	1	0.3526582204339998
80000	-6655.742830588069	-6174.549531350844	-481.19329923722603	-6174.549531350844	411.07148428830715	0.20446367628698575	0.29532023074620184	0.2643042140672076	0.23591187889960477	0.11209482796388184	0.7317343753666203	0.11804831205912002	0.06479828066004069	0.08307269097275802	-438.8746775438192	11798.206119720284	12661.113018464754	267.349241723481	238.62710642468878	3	8	3	48	0.3852887065694728
81000	-6692.673371771679	-6188.214531462701	-504.4588403089775	-6188.214531462701	556.0201797464481	0.21174257511105396	0.311608321146047	0.23808571644218793	0.23856338730071106	0.09177569202029551	0.6243667429830677	0.10636525937938483	0.04669242589516854	0.08662976670456027	-465.50193140823245	7784.458791208719	762.2697631858878	361.0351582308027	773.9172987840905	10	7	37	8	0.35769663296104004
82000	-6679.512057668872	-6190.182160815111	-489.32989685376083	-6190.182160815111	448.8647936993581	0.21174257511105396	0.311608321146047	0.23808571644218793	0.23856338730071106	0.09177569202029551	0.6243667429830677	0.10636525937938483	0.04551713477140464	0.08662976670456027	-451.1108377532611	10689.642241147954	2367.967473556129	295.816321527352	25.635551794916537	10	6	44	2	0.35769663296104004
83000	-6689.20148014766	-6200.896388726484	-488.3050914211767	-6200.896388726484	475.7811763610826	0.21174257511105396	0.2837678445377189	0.23808571644218793	0.2664038639090391	0.09177569202029551	0.6243667429830677	0.10636525937938483	0.04551713477140464	0.08662976670456027	-450.7739610473118	7772.708387444911	2158.8984344886667	210.0915980064722	92.87094942908438	7	9	45	1	0.35769663296104004
84000	-6658.51477762607	-6179.264597423251	-479.25018020281925	-6179.264597423251	394.46853014450863	0.21174257511105396	0.2868517335713273	0.23500182740857953	0.2664038639090391	0.0914913666016089	0.6243667429830677	0.10636525937938483	0.04551713477140464	0.08662976670456027	-442.1538368058362	7524.304473751594	2192.2624247672	204.65169193830116	15.646926751330362	9	6	46	1	0.35769663296104004
85000	-6627.566439146161	-6164.107327557923	-463.459111588239	-6164.107327557923	388.64163660649285	0.20446367628698575	0.29845519770831924	0.24888769419396198	0.24819343181073306	0.10343300823422684	0.6221843585131469	0.11804831205912002	0.06479828066004069	0.10049849275174388	-425.1823052504006	12537.963385790868	101.82647484584486	222.3520370813905	156.8830288905903	10	5	9	38	0.37283020583545257
86000	-6696.958082089583	-6190.925282451206	-506.03279963837673	-6190.925282451206	471.07564387676	0.21174257511105396	0.2868517335713273	0.23500182740857953	0.2664038639090391	0.0914913666016089	0.6243667429830677	0.10636525937938483	0.04551713477140464	0.08662976670456027	-467.93699605936365	10037.575617108929	2023.8931286577551	311.3614808966255	58.85445842226576	11	8	42	1	0.35769663296104004
87000	-6686.022912001847	-6188.832267354226	-497.1906446476205	-6188.832267354226	385.905482957482	0.21174257511105396	0.2868517335713273	0.23500182740857953	0.2664038639090391	0.0914913666016089	0.6243667429830677	0.10167910850904899	0.07464661506502816	0.08662976670456027	-458.3857392992235	11640.455449691093	1825.3620440194554	266.78516256268625	128.72481050122522	7	14	39	2	0.35769663296104004
